"NGA","PolID","OriginalNGA","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing","Mean","Lower","Upper","PolName","Start","End","World.Region","Complexity","Dupl","Language","Genus","Family","Latitude","Longitude","City"
"Middle Yellow River Valley","CnSui**","Middle Yellow River Valley",600,94.1,7.66275783168157,6.79413935576777,5.69897000433602,3.92941250187424,0.818181818181818,0.890909090909091,0.857142857142857,0.95,5,1,2,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.878282078142611,0.872478645784185,0.884085510501036,"CnSui**",581,617,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnTangE","Middle Yellow River Valley",700,96.1,7.68124123737559,6.70475090429067,6,4.57680083536428,0.9,0.883333333333333,0.842857142857143,0.975,5,1,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2,1,NA,1,1,1,0.909579503961483,0.906577139127845,0.912581868795121,"CnTangE",618,762,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnTangL","Middle Yellow River Valley",800,96.1,7.71029729820668,6.51094694867297,6,3.91945354926842,0.990909090909091,0.9,0.842857142857143,0.95,5,1,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2,1,NA,1,1,1,0.900836008920374,0.895053716164397,0.906618301676352,"CnTangL",763,907,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnTangL","Middle Yellow River Valley",900,96.1,7.88866432930506,6.17609125905568,6,3.91945354926842,0.990909090909091,0.9,0.842857142857143,0.95,5,1,0.666666666666667,NA,3,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2,1,NA,1,1,1,0.898521631916728,0.891623542380982,0.905419721452473,"CnTangL",763,907,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnNSong","Middle Yellow River Valley",1000,96.1,7.9234464847068,6.46323226823714,5.69897000433602,5.5377594321671,0.990909090909091,0.991666666666667,0.857142857142857,1,6,1,2,NA,4,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2.26250690446745,1,NA,1,1,1,0.968117532775594,0.960033278590279,0.976201786960909,"CnNSong",960,1126,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnNSong","Middle Yellow River Valley",1100,96.1,7.9234464847068,6.36330593911216,6,5.5377594321671,0.990909090909091,0.991666666666667,0.857142857142857,1,6,1,2,NA,4,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,2.26250690446745,1,NA,1,1,1,0.974835179670051,0.967076032888634,0.982594326451469,"CnNSong",960,1126,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnLrJin","Middle Yellow River Valley",1200,86.3,7.70711362850736,6.55630250076729,6.07071753569946,4.25,1,1,0.857142857142857,1,5.4,1,2,NA,4,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.922113195906827,0.894242114749633,0.949984277064021,"CnLrJin",1127,1234,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnYuan*","Middle Yellow River Valley",1300,94.1,7.89556689125896,7.28569608690368,5.90308998699194,5.2,1,0.909090909090909,0.857142857142857,1,6,1,2,NA,2,NA,3,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.971847803595679,0.97039790044242,0.973297706748939,"CnYuan*",1271,1367,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnMing*","Middle Yellow River Valley",1400,98,7.80998587341907,6.5910646070265,5.17609125905568,5.5,0.818181818181818,0.908333333333333,0.857142857142857,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.923006569685124,0.920902952728058,0.925110186642189,"CnMing*",1368,1643,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnMing*","Middle Yellow River Valley",1500,98,7.70679200707397,6.62199230369237,5.82736927305382,5.5,0.818181818181818,0.908333333333333,0.857142857142857,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.941232938352685,0.938287574731049,0.944178301974322,"CnMing*",1368,1643,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnMing*","Middle Yellow River Valley",1600,98,8.00038641936094,6.56288738129388,5.8488047010518,5.5,0.909090909090909,0.908333333333333,0.857142857142857,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.956175415309895,0.953655822676303,0.958695007943488,"CnMing*",1368,1643,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnQingE","Middle Yellow River Valley",1700,96.1,8.02153789761956,7.11727129565576,5.87337679332673,5.8,1,0.925,0.857142857142857,1,6,1,2,NA,4,NA,6,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.987041428315435,0.984878390542386,0.989204466088484,"CnQingE",1644,1795,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnQingL","Middle Yellow River Valley",1800,96.1,8.46982201597816,7.05307844348342,5.94982505909083,5.8,1,0.925,0.833333333333333,1,6,1,2,NA,4,NA,6,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.994808783885262,0.992512736399043,0.99710483137148,"CnQingL",1796,1912,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Middle Yellow River Valley","CnQingL","Middle Yellow River Valley",1900,96.1,8.53046459828755,7.05307844348342,6.04311538710192,5.8,1,0.925,0.833333333333333,1,6,1,2,NA,4,NA,6,NA,2,NA,NA,NA,NA,0.666666666666667,1,3,1,NA,1,1,1,0.998990891702893,0.996680400408048,1.00130138299774,"CnQingL",1796,1912,"EastAsia","Early","n","Chinese","Chinese","Sino-Tibetan",34.7,112.52,"Luoyang"
"Niger Inland Delta","MlJeJe1","Niger Inland Delta",-200,94.1,2.38719354532342,0.792183248973339,2.12003378881882,1,0.0909090909090909,0.166666666666667,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.106688630754656,0.0991479625609357,0.114229298948376,"MlJeJe1",-250,49,"Africa","Medium","n","MlJeJe1","MlJeJe1","MlJeJe1",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe1","Niger Inland Delta",-100,94.1,2.38719354532342,0.792183248973339,2.12003378881882,1,0.0909090909090909,0.166666666666667,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.106688630754656,0.0991479625609357,0.114229298948376,"MlJeJe1",-250,49,"Africa","Medium","n","MlJeJe1","MlJeJe1","MlJeJe1",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe1","Niger Inland Delta",0,94.1,2.38719354532342,0.792183248973339,2.12003378881882,1,0.0909090909090909,0.166666666666667,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.106688630754656,0.0991479625609357,0.114229298948376,"MlJeJe1",-250,49,"Africa","Medium","n","MlJeJe1","MlJeJe1","MlJeJe1",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe2","Niger Inland Delta",100,94.1,3.38105370963027,3.04321543125854,3.07292602785699,1.70098718449649,0.0818181818181818,0.158333333333333,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.216533233271537,0.206179836144336,0.226886630398737,"MlJeJe2",50,399,"Africa","Medium","n","MlJeJe2","MlJeJe2","MlJeJe2",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe2","Niger Inland Delta",200,94.1,3.38105370963027,3.04321543125854,3.07292602785699,1.70098718449649,0.0818181818181818,0.158333333333333,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.216533233271537,0.206179836144336,0.226886630398737,"MlJeJe2",50,399,"Africa","Medium","n","MlJeJe2","MlJeJe2","MlJeJe2",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe2","Niger Inland Delta",300,94.1,3.38105370963027,3.04321543125854,3.07292602785699,1.70098718449649,0.0818181818181818,0.158333333333333,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.216533233271537,0.206179836144336,0.226886630398737,"MlJeJe2",50,399,"Africa","Medium","n","MlJeJe2","MlJeJe2","MlJeJe2",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe3","Niger Inland Delta",400,88.2,4.22129276049808,3.04139268515822,3.88900325973297,2.21100944332099,0.0818181818181818,0.6,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.318731367928995,0.305506534635869,0.331956201222122,"MlJeJe3",400,899,"Africa","Medium","n","MlJeJe3","MlJeJe3","MlJeJe3",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe3","Niger Inland Delta",500,88.2,4.22129276049808,3.04139268515822,3.88900325973297,2.21100944332099,0.0818181818181818,0.6,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.318731367928995,0.305506534635869,0.331956201222122,"MlJeJe3",400,899,"Africa","Medium","n","MlJeJe3","MlJeJe3","MlJeJe3",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe3","Niger Inland Delta",600,88.2,4.22129276049808,3.04139268515822,3.88900325973297,2.21100944332099,0.0818181818181818,0.6,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.318731367928995,0.305506534635869,0.331956201222122,"MlJeJe3",400,899,"Africa","Medium","n","MlJeJe3","MlJeJe3","MlJeJe3",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe3","Niger Inland Delta",700,88.2,4.22129276049808,3.04139268515822,3.88900325973297,2.21100944332099,0.0818181818181818,0.6,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.318731367928995,0.305506534635869,0.331956201222122,"MlJeJe3",400,899,"Africa","Medium","n","MlJeJe3","MlJeJe3","MlJeJe3",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe3","Niger Inland Delta",800,88.2,4.22129276049808,3.04139268515822,3.88900325973297,2.21100944332099,0.0818181818181818,0.6,0.166666666666667,0.0125,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.318731367928995,0.305506534635869,0.331956201222122,"MlJeJe3",400,899,"Africa","Medium","n","MlJeJe3","MlJeJe3","MlJeJe3",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlJeJe4","Niger Inland Delta",900,86.3,4.4367804574569,3.04139268515822,4.44080587360927,2.96923385358643,0.0818181818181818,0.6,0.166666666666667,0,5,1,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.396232114225274,0.359394099115634,0.433070129334914,"MlJeJe4",900,999,"Africa","Medium","n","MlJeJe4","MlJeJe4","MlJeJe4",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MrWagdM","Niger Inland Delta",1000,94.1,6.06429815586988,5.55906730214893,4.25474861723173,3.44917530337372,0.618181818181818,0.645454545454546,0.166666666666667,0,3.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.23156698664921,NA,NA,NA,1,0,0.555404805052866,0.548388224580727,0.562421385525005,"MrWagdM",1000,1077,"Africa","Medium","n","MrWagdM","MrWagdM","MrWagdM",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MrWagdL","Niger Inland Delta",1100,86.3,6.1646496846167,5.60088329444647,4.26413805549466,3.4210077091336,0.809090909090909,0.72,0.816666666666667,0.96,4.5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.731592979415815,0.717225822656365,0.745960136175264,"MrWagdL",1100,1202,"Africa","Medium","n","MrWagdL","MrWagdL","MrWagdL",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MrWagdL","Niger Inland Delta",1200,86.3,6.1646496846167,5.60088329444647,4.26413805549466,3.4210077091336,0.809090909090909,0.72,0.816666666666667,0.96,4.5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.731592979415815,0.717225822656365,0.745960136175264,"MrWagdL",1100,1202,"Africa","Medium","n","MrWagdL","MrWagdL","MrWagdL",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlMali*","Niger Inland Delta",1300,88.2,6.6250783194934,6.26068720731719,4.07214626646261,3.40457757523287,0.6,0.7,0.8,0.983333333333333,4.5,1,0.666666666666667,NA,4,NA,5,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,0.732821579278308,0.727921177119058,0.737721981437558,"MlMali*",1235,1410,"Africa","Medium","n","MlMali*","MlMali*","MlMali*",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlMali*","Niger Inland Delta",1400,88.2,6.6250783194934,6.26068720731719,4.07214626646261,3.40457757523287,0.59,0.7,0.8,0.983333333333333,4.5,1,0.666666666666667,NA,4,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1,0.731820504744083,0.726917711149135,0.736723298339031,"MlMali*",1235,1410,"Africa","Medium","n","MlMali*","MlMali*","MlMali*",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlSong2","Niger Inland Delta",1500,92.2,6.6458898851864,5.80849891145547,4.77815125038364,4.01201282828437,0.709090909090909,0.866666666666667,0.8,0.975,4.5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.783669654678284,0.779421851799488,0.787917457557079,"MlSong2",1493,1590,"Africa","Medium","n","MlSong2","MlSong2","MlSong2",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MaSaadi","Niger Inland Delta",1600,80.4,6.40209841844226,5.67760695272049,4.84509804001426,4,0.966666666666667,0.95,0.98,0.9625,4.5,1,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.831304330330403,0.828421899639764,0.834186761021041,"MaSaadi",1591,1618,"Africa","Medium","n","Arabic","Semitic","Afro-Asiatic",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlSegou","Niger Inland Delta",1700,80.4,6.40209841844226,5.67760695272049,4.84509804001426,4,0.966666666666667,0.95,0.98,0.9625,4.5,1,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1,0.831304330330403,0.828421899639764,0.834186761021041,"MlSegou",1640,1711,"Africa","Medium","n","Bambara","Western Mande","Mande",16.72,-3.04,"Timbuctu"
"Niger Inland Delta","MlBaman","Niger Inland Delta",1800,64.7,6.50953558771449,5.55446920232692,4.47712125471966,3.8,0.933333333333333,0.92,0.9,0.9,2.7,1,2,NA,4,NA,4,NA,NA,NA,NA,NA,1,0.9,0.9,3,1,0,1,1,1,0.76623255739274,0.76331585877085,0.769149256014631,"MlBaman",1712,1818,"Africa","Medium","n","Bambara","Western Mande","Mande",16.72,-3.04,"Timbuctu"
"North Colombia","CoNahua","North Colombia",300,52.9,4.67607495258698,3.07756103963296,2.89572169288896,1.10641429864742,0.277913442417822,0.5,0.2,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.271946835413431,0.196669261975015,0.347224408851847,"CoNahua",250,1049,"SouthAmerica","Medium","n","CoNahua","CoNahua","CoNahua",10.78,-73.64,"Santa Marta"
"North Colombia","CoNahua","North Colombia",400,52.9,4.67607495258698,3.07756103963296,2.89572169288896,1.10641429864742,0.277913442417822,0.5,0.2,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.271946835413431,0.196669261975015,0.347224408851847,"CoNahua",250,1049,"SouthAmerica","Medium","n","CoNahua","CoNahua","CoNahua",10.78,-73.64,"Santa Marta"
"North Colombia","CoNahua","North Colombia",500,52.9,4.67607495258698,3.07756103963296,2.89572169288896,1.10641429864742,0.277913442417822,0.5,0.2,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.271946835413431,0.196669261975015,0.347224408851847,"CoNahua",250,1049,"SouthAmerica","Medium","n","CoNahua","CoNahua","CoNahua",10.78,-73.64,"Santa Marta"
"North Colombia","CoNahua","North Colombia",600,52.9,2.84487842168024,2.55659450100312,2.89572169288896,1.10641429864742,0.207328795068967,0.6125,0.2,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.266260718767795,0.209875998997912,0.322645438537677,"CoNahua",250,1049,"SouthAmerica","Medium","n","CoNahua","CoNahua","CoNahua",10.78,-73.64,"Santa Marta"
"North Colombia","CoNahua","North Colombia",700,52.9,4.39496373540006,2.83755808563479,2.89572169288896,1.16072732205073,0.159084778174256,0.6125,0.2,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.285683159158083,0.213128405853912,0.358237912462254,"CoNahua",250,1049,"SouthAmerica","Medium","n","CoNahua","CoNahua","CoNahua",10.78,-73.64,"Santa Marta"
"North Colombia","CoNahua","North Colombia",800,54.9,2.90426438286204,2.82557707404044,2.89572169288896,1.16072732205073,0.146381849418439,0.644444444444444,0.2,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.267180471890747,0.172273007420224,0.362087936361269,"CoNahua",250,1049,"SouthAmerica","Medium","n","CoNahua","CoNahua","CoNahua",10.78,-73.64,"Santa Marta"
"North Colombia","CoNahua","North Colombia",900,56.9,3.32131231776609,2.23456539622151,2.89572169288896,1.16072732205073,0.293041229999735,0.644444444444444,0.2,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.268762409702134,0.244830266691287,0.29269455271298,"CoNahua",250,1049,"SouthAmerica","Medium","n","CoNahua","CoNahua","CoNahua",10.78,-73.64,"Santa Marta"
"North Colombia","CoNahua","North Colombia",1000,56.9,3.32131231776609,3.17273763864185,2.13857644735713,1.16072732205073,0.6477840635603,0.644444444444444,0.2,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.220468953570158,0.148772803542296,0.292165103598021,"CoNahua",250,1049,"SouthAmerica","Medium","n","CoNahua","CoNahua","CoNahua",10.78,-73.64,"Santa Marta"
"North Colombia","CoTairo","North Colombia",1100,78.4,3.32131231776609,2.17609125905568,2.13857644735713,3.04409324688923,0.9,0.877777777777778,0.18,0,3,1,4,NA,4,NA,4,NA,NA,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0,0.395012479694139,0.386333987724952,0.403690971663326,"CoTairo",1050,1524,"SouthAmerica","Medium","n","CoTairo","CoTairo","CoTairo",10.78,-73.64,"Santa Marta"
"North Colombia","CoTairo","North Colombia",1200,78.4,3.32131231776609,2.17609125905568,3.39016408601012,3.04409324688923,0.9,0.877777777777778,0.18,0,3,1,4,NA,4,NA,4,NA,NA,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0,0.425521972232373,0.403785764910983,0.447258179553763,"CoTairo",1050,1524,"SouthAmerica","Medium","n","CoTairo","CoTairo","CoTairo",10.78,-73.64,"Santa Marta"
"North Colombia","CoTairo","North Colombia",1300,78.4,3.32131231776609,2.17609125905568,3.39016408601012,3.04409324688923,0.9,0.877777777777778,0.18,0,3,1,4,NA,4,NA,4,NA,NA,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0,0.425521972232373,0.403785764910983,0.447258179553763,"CoTairo",1050,1524,"SouthAmerica","Medium","n","CoTairo","CoTairo","CoTairo",10.78,-73.64,"Santa Marta"
"North Colombia","CoTairo","North Colombia",1400,78.4,3.8845129884363,2.17609125905568,3.72047252980715,3.04409324688923,0.9,0.877777777777778,0.18,0,3,1,4,NA,4,NA,4,NA,NA,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0,0.45210485178488,0.444231237296126,0.459978466273634,"CoTairo",1050,1524,"SouthAmerica","Medium","n","CoTairo","CoTairo","CoTairo",10.78,-73.64,"Santa Marta"
"North Colombia","CoTairo","North Colombia",1500,78.4,3.8845129884363,2.17609125905568,3.72047252980715,3.04409324688923,0.9,0.877777777777778,0.18,0,3,1,4,NA,4,NA,4,NA,NA,NA,NA,NA,2,0.1,0,1,0,0,0,NA,0,0.45210485178488,0.444231237296126,0.459978466273634,"CoTairo",1050,1524,"SouthAmerica","Medium","n","CoTairo","CoTairo","CoTairo",10.78,-73.64,"Santa Marta"
"Orkhon Valley","MnXngnE","Orkhon Valley",-1400,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-1300,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-1200,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-1100,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-1000,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-900,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-800,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-700,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-600,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-500,84.3,4.68327186984472,5.68276166943676,3.88888239380528,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.331664290976435,0.30903244531908,0.354296136633789,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
"Orkhon Valley","MnXngnE","Orkhon Valley",-400,84.3,4.9812900143653,6.08358965686046,4.6934062867205,1.83853673233282,0.1,0.075,0.2,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,NA,NA,NA,NA,0,0.339794329229494,0.302562086846166,0.377026571612822,"MnXngnE",-1400,-300,"CentralEurasia","Medium","n","Xiongnu","Xiongnu","Xiongnu",47.2,102.85,"Karakorum"
